RecordSize,Lat,County,State,Long,PlaceName,ZipCode,calculate this,FileType=CSV,Version=1.0,SizeType=ASCII,us_postal_codes_COLUMN_RANDOMIZED.pki,PKISchema=CSV,40933,FieldsPerRecord=5,PKIFormat=PKI,IndexEndOfHeaderRecord,
38,Essex,1969,42.711969,-70.907,Rowley,MA
38,Essex,1970,42.511970,-70.9003,Salem,MA
38,Essex,1971,42.631971,-70.8791,Salem,MA
47,Essex,1982,42.611982,-70.8561,South Hamilton,MA
42,Essex,1983,42.641983,-70.9488,Topsfield,MA
39,Essex,1984,42.601984,-70.8786,Wenham,MA
45,Essex,1985,42.791985,-70.9778,West Newbury,MA
42,Plymouth,2018,42.172018,-70.8837,Accord,MA
45,Norfolk,2019,42.072019,-71.4768,Bellingham,MA
46,Plymouth,2020,42.082020,-70.6439,Brant Rock,MA
41,Norfolk,2021,42.162021,-71.1355,Canton,MA
43,Norfolk,2025,42.232025,-70.8128,Cohasset,MA
41,Norfolk,2026,42.242026,-71.1637,Dedham,MA
41,Norfolk,2027,42.182027,-71.0892,Dedham,MA
40,Norfolk,2030,42.232030,-71.2854,Dover,MA
47,Norfolk,2032,42.152032,-71.2179,East Walpole,MA
42,Norfolk,2035,42.062035,-71.2441,Foxboro,MA
43,Norfolk,2038,42.092038,-71.4058,Franklin,MA
45,Plymouth,2040,42.172040,-70.7495,Greenbush,MA
48,Plymouth,2041,42.062041,-70.6491,Green Harbor,MA
43,Plymouth,2043,42.222043,-70.8911,Hingham,MA
43,Plymouth,2044,42.242044,-70.8898,Hingham,MA
40,Plymouth,2045,42.282045,-70.8754,Hull,MA
44,Plymouth,2047,42.142047,-70.6935,Humarock,MA
44,Bristol,2048,42.022048,-71.2178,Mansfield,MA
46,Plymouth,2050,42.102050,-70.6993,Marshfield,MA
52,Plymouth,2051,42.152051,-70.7341,Marshfield Hills,MA
43,Norfolk,2052,42.182052,-71.3048,Medfield,MA
41,Norfolk,2053,42.152053,-71.4217,Medway,MA
41,Norfolk,2054,42.162054,-71.3607,Millis,MA
